2020-11-30 12:24:41 INFO  IState:10 - abstract default implementation for the state called
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Raghav Plant has been updated to 5
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Raghav Plant has been updated to 4
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Prashant Hendrix has been updated to 18
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Prashant Hendrix has been updated to 5
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Prashant Hendrix has been updated to 10
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Prashant Hendrix has been updated to 7
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Sai Bishop has been updated to 16
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Sai Bishop has been updated to 8
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Sai Bishop has been updated to 12
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Walter Hendrix has been updated to 11
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Walter Hendrix has been updated to 15
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Walter Hendrix has been updated to 4
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Rahul Joyce has been updated to 18
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Rahul Joyce has been updated to 17
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Rahul Joyce has been updated to 2
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Sammy Wu has been updated to 15
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Sammy Wu has been updated to 6
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Sammy Wu has been updated to 6
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Sammy Wu has been updated to 4
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Pat Chang has been updated to 9
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Pat Chang has been updated to 3
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Pat Chang has been updated to 13
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Pat Chang has been updated to 14
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Pat Fei has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Pat Fei has been updated to 5
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Pat Fei has been updated to 18
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Pat Fei has been updated to 4
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Rob Hawkey has been updated to 13
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Rob Hawkey has been updated to 17
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Rob Hawkey has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Rob Hawkey has been updated to 5
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Don Hawkins has been updated to 13
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Don Hawkins has been updated to 16
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Don Hawkins has been updated to 19
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Don Hawkins has been updated to 19
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Prabhjot Rogers has been updated to 11
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Prabhjot Rogers has been updated to 16
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Vlasta Avila has been updated to 13
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Vlasta Avila has been updated to 14
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Krista Hendricks has been updated to 16
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Chris Burbchuk has been updated to 4
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Chris Burbchuk has been updated to 11
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Chris Burbchuk has been updated to 8
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Karan Gutierrez has been updated to 10
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Karan Gutierrez has been updated to 6
2020-11-30 12:56:23 INFO  Main:24 - Checking value of John Lowery has been updated to 14
2020-11-30 12:56:23 INFO  Main:24 - Saving value of John Lowery has been updated to 12
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Krista Mcfarland has been updated to 13
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Krista Mcfarland has been updated to 14
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Abraham Cobb has been updated to 11
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Abraham Cobb has been updated to 12
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Abraham Cobb has been updated to 14
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Abraham Cobb has been updated to 7
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Othman Faulkner has been updated to 15
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Othman Faulkner has been updated to 7
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Othman Faulkner has been updated to 6
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Othman Faulkner has been updated to 14
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Don Khatri has been updated to 2
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Don Khatri has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Krista Mullen has been updated to 4
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Krista Mullen has been updated to 14
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Wen Hawkins has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Wen Hawkins has been updated to 19
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Abraham Good has been updated to 19
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Abraham Good has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Rob Burbchuk has been updated to 12
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Rob Burbchuk has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Rob Burbchuk has been updated to 19
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Rob Burbchuk has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Adaline Bowman has been updated to 16
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Adaline Bowman has been updated to 19
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Adaline Bowman has been updated to 8
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Prabhjot Marley has been updated to 19
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Prashant Williamson has been updated to 13
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Prashant Williamson has been updated to 19
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Nancy Samson has been updated to 14
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Nancy Samson has been updated to 14
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Abraham Bonham has been updated to 16
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Abraham Bonham has been updated to 17
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Karan Singh has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Karan Singh has been updated to 11
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Karan Singh has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Mozhgan Smith has been updated to 17
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Mozhgan Smith has been updated to 11
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Mozhgan Smith has been updated to 18
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Karan Rogers has been updated to 3
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Karan Rogers has been updated to 8
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Abraham Singh has been updated to 13
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Abraham Singh has been updated to 5
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Abraham Singh has been updated to 17
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Borislav Mullen has been updated to 18
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Borislav Mullen has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Mohammed Plant has been updated to 14
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Mohammed Plant has been updated to 15
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Prabhjot Samson has been updated to 12
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Prabhjot Samson has been updated to 6
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Prabhjot Samson has been updated to 7
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Zongming Downs has been updated to 11
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Zongming Downs has been updated to 18
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Wen Wu has been updated to 10
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Wen Wu has been updated to 9
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Zongming Marley has been updated to 11
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Zongming Marley has been updated to 8
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Tami Smith has been updated to 13
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Tami Smith has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Tami Smith has been updated to 7
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Barta Preston has been updated to 15
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Barta Preston has been updated to 15
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Barta Preston has been updated to 15
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Barta Preston has been updated to 8
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Sammy Hendrix has been updated to 12
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Sammy Hendrix has been updated to 6
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Hanne Robles has been updated to 11
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Hanne Robles has been updated to 10
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Hanne Robles has been updated to 5
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Zongming Liu has been updated to 13
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Zongming Liu has been updated to 14
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Zongming Liu has been updated to 11
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Don Bishop has been updated to 11
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Don Bishop has been updated to 5
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Mike Marley has been updated to 10
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Mike Marley has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Sammy Smith has been updated to 10
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Sammy Smith has been updated to 17
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Sammy Smith has been updated to 16
2020-11-30 12:56:23 INFO  Main:24 - Skating value of John Cobb has been updated to 15
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of John Cobb has been updated to 3
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Prashant Fei has been updated to 8
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Prashant Fei has been updated to 6
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Prashant Plant has been updated to 7
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Prashant Plant has been updated to 5
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Mike Bishop has been updated to 3
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Mike Bishop has been updated to 16
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Mike Thomson has been updated to 13
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Mike Thomson has been updated to 9
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Mike Hendrix has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Mike Hendrix has been updated to 12
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Tina Hendrix has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Tina Hendrix has been updated to 19
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Tina Hendrix has been updated to 3
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Tina Hendrix has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Tami Thomson has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Tami Thomson has been updated to 9
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Mozhgan Cobb has been updated to 15
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Raghav Cherry has been updated to 18
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Raghav Cherry has been updated to 11
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Raghav Cherry has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Nancy Morrison has been updated to 18
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Nancy Morrison has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Raghav Samson has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Raghav Samson has been updated to 5
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Raghav Samson has been updated to 16
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Raghav Samson has been updated to 5
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Hardik Chang has been updated to 11
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Hardik Chang has been updated to 8
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Hardik Chang has been updated to 18
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Rob Page has been updated to 18
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Rob Page has been updated to 17
2020-11-30 12:56:23 INFO  Main:24 - Skating value of John Halen has been updated to 9
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of John Halen has been updated to 13
2020-11-30 12:56:23 INFO  Main:24 - Checking value of John Halen has been updated to 9
2020-11-30 12:56:23 INFO  Main:24 - Saving value of John Halen has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Mohammed Hawkins has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Mohammed Hawkins has been updated to 16
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Mohammed Hawkins has been updated to 13
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Don Petty has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Don Petty has been updated to 15
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Sai Petty has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Sai Petty has been updated to 2
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Bonnie Smith has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Bonnie Smith has been updated to 13
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Zongming Chang has been updated to 19
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Zongming Chang has been updated to 4
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Rob Lowery has been updated to 6
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Rob Lowery has been updated to 13
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Adaline Delgado has been updated to 18
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Adaline Delgado has been updated to 6
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Karan Mooney has been updated to 17
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Shakuntala Plant has been updated to 10
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Shakuntala Plant has been updated to 17
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Shakuntala Plant has been updated to 17
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Abraham Mays has been updated to 16
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Abraham Mays has been updated to 7
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Abraham Mays has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Wen Rogers has been updated to 11
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Jimmy Cherry has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Jimmy Cherry has been updated to 7
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Jimmy Cherry has been updated to 10
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Nancy Cole has been updated to 15
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Nancy Cole has been updated to 3
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Abioye Hooper has been updated to 12
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Nancy Nelson has been updated to 12
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Nancy Nelson has been updated to 9
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Mary Plant has been updated to 10
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Mike Samson has been updated to 6
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Mike Samson has been updated to 10
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Wen Bishop has been updated to 18
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Wen Bishop has been updated to 16
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Tina Plant has been updated to 2
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Tina Plant has been updated to 13
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Tina Plant has been updated to 2
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Tina Plant has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Shakuntala Jones has been updated to 19
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Shakuntala Jones has been updated to 16
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Shakuntala Jones has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Rashita Burbchuk has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Rashita Burbchuk has been updated to 15
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Krista Mcfarland has been updated to 11
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Krista Mcfarland has been updated to 19
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Don Cobb has been updated to 7
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Don Cobb has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Pat Cherry has been updated to 16
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Mike Hawkey has been updated to 15
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Prashant Faulkner has been updated to 11
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Prashant Faulkner has been updated to 10
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Prashant Faulkner has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Tina Greenbaum has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Tina Greenbaum has been updated to 5
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Tina Greenbaum has been updated to 9
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Tina Greenbaum has been updated to 5
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Rahul Bonham has been updated to 3
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Rahul Bonham has been updated to 15
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Rahul Bonham has been updated to 18
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Rahul Bonham has been updated to 9
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Pat Fei has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Pat Fei has been updated to 19
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Pat Fei has been updated to 3
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Vlasta Estrada has been updated to 19
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Vlasta Estrada has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Vlasta Estrada has been updated to 15
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Zongming Cherry has been updated to 11
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Zongming Cherry has been updated to 4
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Zongming Cherry has been updated to 19
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Zongming Cherry has been updated to 13
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Chris Blanchard has been updated to 18
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Chris Blanchard has been updated to 11
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Chris Blanchard has been updated to 10
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Tina Williamson has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Tina Williamson has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Rob Page has been updated to 14
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Rob Page has been updated to 19
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Rob Page has been updated to 7
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Sammy Williamson has been updated to 18
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Sammy Williamson has been updated to 19
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Sammy Williamson has been updated to 12
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Rob Marley has been updated to 18
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Rob Marley has been updated to 12
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Rob Marley has been updated to 16
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Katlego Fox has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Katlego Fox has been updated to 14
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Katlego Fox has been updated to 14
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Pat Marley has been updated to 18
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Pat Marley has been updated to 5
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Pat Marley has been updated to 9
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Nancy Delgado has been updated to 19
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Nancy Delgado has been updated to 10
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Nancy Delgado has been updated to 12
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Mary Hawkey has been updated to 10
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Barta Gordon has been updated to 16
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Barta Gordon has been updated to 12
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Karan Thomson has been updated to 6
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Karan Thomson has been updated to 15
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Karan Thomson has been updated to 14
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Mary Bonham has been updated to 9
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Mary Bonham has been updated to 9
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Mary Bonham has been updated to 5
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Pat Williamson has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Pat Williamson has been updated to 7
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Pat Williamson has been updated to 19
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Abraham Page has been updated to 10
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Abraham Page has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Mozhgan Halen has been updated to 4
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Mozhgan Halen has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Rashita Page has been updated to 16
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Rashita Page has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Rashita Page has been updated to 14
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Prashant Wu has been updated to 16
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Prashant Wu has been updated to 17
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Mike Liu has been updated to 15
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Prabhjot Jones has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Prabhjot Jones has been updated to 13
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Prashant Burbchuk has been updated to 18
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Chris Patel has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Chris Patel has been updated to 7
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Rob Bowman has been updated to 11
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Rashita Williamson has been updated to 13
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Prabhjot Fei has been updated to 5
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Mohammed Greenbaum has been updated to 5
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Mohammed Greenbaum has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Hanne Mays has been updated to 18
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Hanne Mays has been updated to 7
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Mary Osborne has been updated to 6
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Wen Smith has been updated to 12
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Don Hawkey has been updated to 5
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Fred Marley has been updated to 10
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Fred Marley has been updated to 10
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Prashant Hawkins has been updated to 10
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Prashant Hawkins has been updated to 10
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Prashant Hawkins has been updated to 10
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Walter Price has been updated to 14
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Roger Khatri has been updated to 4
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Roger Khatri has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Mike Burbchuk has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Prashant Parsons has been updated to 18
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Zongming Burbchuk has been updated to 8
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Abraham Rogers has been updated to 18
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Abraham Rogers has been updated to 17
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Nancy Williamson has been updated to 14
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Nancy Williamson has been updated to 20
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Abraham Bonham has been updated to 19
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Mike Jones has been updated to 11
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Mike Jones has been updated to 8
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Pat Thomson has been updated to 18
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Chris Khatri has been updated to 12
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Roger Cherry has been updated to 16
2020-11-30 12:56:23 INFO  Main:24 - Checking value of Roger Cherry has been updated to 19
2020-11-30 12:56:23 INFO  Main:24 - Saving value of Roger Cherry has been updated to 14
2020-11-30 12:56:23 INFO  Main:24 - Skating value of Zongming Nelson has been updated to 16
2020-11-30 12:56:23 INFO  Main:24 - Shooting value of Zongming Nelson has been updated to 19
